PMID	Sentence	Dictionary Name	Position	True	False
19913663	This is consistent with the suggestion that reduced excitability of cortical inhibition is one factor that contributes to the difficulty that patients have in suppressing involuntary tics.	tics	183 187	1	0
19913663	GTS with attention deficit hyperactivity disorder comorbidity is associated with more extensive changes in the excitability of motor cortex circuits than pure GTS or GTS+obsessive-compulsive disorder.	GTS	159 162	1	0
19913660	Findings of reduced caudate volumes across the life span and thinning of sensorimotor cortices that is proportional with tic severity in children with tourette syndrome implicate these regions in the genesis of tics.	tic	121 124	1	0
19913660	Findings of reduced caudate volumes across the life span and thinning of sensorimotor cortices that is proportional with tic severity in children with tourette syndrome implicate these regions in the genesis of tics.	tics	211 215	1	0
19913660	Hypertrophy of limbic and prefrontal cortices and a smaller corpus callosum accompany fewer symptoms in children with tourette syndrome, likely representing an activity-dependent plasticity within these regions that help to modulate tic severity.	tic	233 236	1	0
19913664	Influence of sympathetic autonomic arousal on tics: implications for a therapeutic behavioral intervention for Tourette syndrome.	tics	46 50	1	0
19913664	Nevertheless, for many individuals with tourette syndrome, potentially troublesome tics persist despite optimized drug treatment.	tics	83 87	1	0
19913664	Anecdotally, a relationship is frequently described between tic frequency and states of bodily arousal and/or focused attention.	tic	60 63	1	0
19913664	METHOD: We examined how changes in sympathetic arousal, induced using galvanic skin response biofeedback, impact on tic frequency in individuals with tourette syndrome.	tic	116 119	1	0
19913664	During both biofeedback sessions, participants were videotaped to monitor the occurrence of tics.	tics	92 96	1	0
19913664	RESULTS: We observed significantly lower tics during relaxation biofeedback compared to arousal biofeedback, with tic frequency positively correlating with sympathetic arousal during the arousal session.	tics	41 45	1	0
19913664	RESULTS: We observed significantly lower tics during relaxation biofeedback compared to arousal biofeedback, with tic frequency positively correlating with sympathetic arousal during the arousal session.	tic	114 117	1	0
19913664	CONCLUSION: These findings indicate that the conjunction of focused attention to task and reduced peripheral sympathetic tone inhibits tic expression and suggests a potential therapeutic role of biofeedback relaxation training for tic management in patients with tourette syndrome.	tic	135 138	1	0
19913664	CONCLUSION: These findings indicate that the conjunction of focused attention to task and reduced peripheral sympathetic tone inhibits tic expression and suggests a potential therapeutic role of biofeedback relaxation training for tic management in patients with tourette syndrome.	tic	231 234	1	0
19913716	Scar formation and the loss of papilla height were evaluated photographically.	Scar	0 4	1	0
19913716	Scar formation was more unfavorable with the submarginal incision.	Scar	0 4	1	0
19913718	All the materials, except light-cured MTA met the minimum radiopacity standards of 3 mm Al recognized by the ISO 6876:2001 and ADA n.57.	ADA	127 130	0	1
19914007	All first trimester uterine ruptures caused by scar implantation?	scar	47 51	1	0
19914031	Soluble TREM-1, c-reactive protein concentrations, white blood cell count and erythrocyte sedimentation rate were higher in the sepsis group than in the non SIRS group (n = 37; P = .04, .00, .01, and .00, respectively).	SIRS	157 161	1	0
19914031	In a receiver-operating characteristic curve analysis, erythrocyte sedimentation rate, c-reactive protein and soluble trem-1 had an area under the curve larger than 0.65 (P = .00), in distinguishing between septic and non-infectious SIRS patients.	SIRS	233 237	1	0
19914031	C-reactive protein, erythrocyte sedimentation rate, soluble trem-1 had a sensitivity of 60%, 70% and 70% and a specificity of 60%, 69% and, 60% respectively in diagnosing infection in SIRS.	SIRS	184 188	1	0
19914036	Little is known about the prevalence of panic attacks in PTSD and their influence on symptom severity and disability.	PTSD	57 61	1	0
19914036	Utilizing the National Comorbidity Survey-Replication data, respondents meeting DSM-IV criteria for past year PTSD (n=203) with and without comorbid panic attacks were compared across various dimensions.	PTSD	110 114	1	0
19914036	Panic attacks were also associated with greater prevalence of comorbid depression, substance abuse/dependence, medically unexplained chronic pain, number of anxiety disorders and lifetime traumatic events, PTSD reexperiencing and avoidance/numbing symptoms, and treatment-seeking related to traumatic stress reactions.	PTSD	206 210	1	0
19914036	Overall, findings suggest that panic attacks are common among individuals with PTSD;	PTSD	79 83	1	0
19914106	However, its role in predicting outcomes in RCC is unclear.	RCC	44 47	1	0
19914106	Herein, we evaluated what effect lymphovascular invasion had on metastasis free survival, disease-specific survival, and overall survival in patients with RCC treated with surgical excision.	RCC	155 158	1	0
19914106	120 (14%) developed metastatic disease, 91 (11%) died of RCC, and 306 (36%) died during a median follow-up of 61 months.	RCC	57 60	1	0
19914106	CONCLUSIONS: We found lymphovascular invasion to be associated with worse metastasis free survival, disease-specific survival, and overall survival on univariate analysis, but not on multivariate analysis for patients with nonmetastatic RCC.	RCC	237 240	1	0
19914106	In contrast to previously reported studies, lymphovascular invasion may not be an independent prognostic variable in patients with localized RCC.	RCC	141 144	1	0
19914148	Pica secondary to iron deficiency 1 year after gastric bypass.	Pica	0 4	1	0
19914222	In addition, there are stress-responsive systems in other parts in the brain itself, and some of these include components of the HPA axis, such as CRF and CRF receptors, along with POMC gene and gene products.	CRF	147 150	0	1
19914296	Off-label uses (e.g., treatment of cognitive impairment in schizophrenia, ADHD and age-related dementias) are currently being explored.	ADHD	74 78	1	0
19914302	To improve transgene expression, either in the number of positive worms and/or an increased transgene signal per worm, we tested plasmid constructs incorporating 5' and 3' gene-specific genomic fragments, and parts of the open reading frame for two S. mansoni proteases, cathepsins F and D (SmCF and SmCD).	SmCD	300 304	0	1
19914302	GFP-expression was gut-localized, a novel finding for SmCD and consistent with previous data for SmCF.	SmCD	54 58	0	1
19914360	Splicing misregulation of adult-specific exon 10 results in expression of abnormal ratios of tau isoforms, leading to FTDP.	FTDP	118 122	1	0
19914430	The baby was unaffected, but the mother had biochemical abnormalities and mutations characteristic of the cblC defect of vitamin B(12) metabolism (late-onset form).	cblC	106 110	1	0
19914430	This patient with cblC was detected through her infant's newborn screening.	cblC	18 22	1	0
19914457	The risk factors associated with melanoma include external factors, such as exposure to ultraviolet radiation, and host factors, such as family history, history of dysplastic nevi, and number of nevi.	nevi	195 199	1	0
19914469	Pandemic flu: are we ready for the next wave?	flu	9 12	1	0
19914700	Single-nucleotide polymorphism in WT1 gene in a hyperplastic intralobar nephrogenic rest with botryoid protrusion.	WT1	34 37	0	1
19914700	We also investigated the mutation of the WT1 gene and identified a related single-nucleotide polymorphism (rs16754).	WT1	41 44	0	1
19914805	Epilepsy is reported to occur in 50-90% of patients with RTT;	RTT	57 60	1	0
19914805	The aim of this study is to investigate the efficacy of levetiracetam in drug-resistant patients with RTT.	RTT	102 105	1	0
19914805	Levetiracetam appeared effective in our series of drug-resistant RTT patients.	RTT	65 68	1	0
19914837	These compounds displayed good EGFR and HER-2 inhibitory activity and the SARs are also been studied.	SARs	74 78	0	1
19914906	The phenotypes among duplication patients included motor delay (6/10), behavioural problems (especially attention deficit hyperactivity disorder (ADHD)) (6/10), congenital anomalies (5/10), and seizures (3/10).	ADHD	146 150	1	0
19914906	The autism and macrocephaly observed with deletion and ADHD and microcephaly seen in duplication patients support a diametric model of autism spectrum and psychotic spectrum behavioural phenotypes in genomic sister disorders.	ADHD	55 59	1	0
19914912	RRs were calculated to summarise effects of raters' demographics, and of supplying investigative procedures information.	RRs	0 3	0	1
19914947	WHO recommends early antiviral treatment for at risk groups with suspected swine flu.	flu	81 84	1	0
19914948	Deaths from swine flu in UK rise, while cases fall.	flu	18 21	1	0
19915117	Comparison of the rrs gene (encoding 16S rRNA) sequence and gene content by DNA-array indicated affiliation to the genus Listeria.	rrs	18 21	0	1
19915147	An immune response gene expression signature and presence of tumor infiltrating leukocytes and CD3+ cells signify immune surveillance as a mechanism for prolonged survival in these patients and indicate improved patient subcategorization beyond current TNM staging.	TNM	253 256	1	0
19915277	Complete clinical and radiological examination of this patient confirmed the diagnosis of cleidocranial dysplasia (CCD).	CCD	115 118	1	0
19915277	CCD is an autosomal-dominant heritable skeletal disease caused by heterozygous mutations in the osteoblast-specific transcription factor RUNX2 gene.	CCD	0 3	1	0
