PMID	Sentence	Dictionary Name	Position	True	False
1835697	The intranuclear distribution of a new antigen (F78) associated with U snRNPs (small nuclear RNA-protein complexes) was compared with that of the RNP and Sm protein antigens previously identified on individual snRNP particles.	RNP	146 149	1	0
1835697	The F78, RNP, and Sm antigens show speckled fluorescence patterns which overlap to a great extent.	RNP	9 12	1	0
1835697	The F78 pattern, however, also contains two classes of structural elements not present in the RNP pattern.	RNP	94 97	1	0
1835697	Furthermore, during mitosis expression of the F78 antigen is completely suppressed from early prophase to telophase, while the RNP and Sm antigens are found evenly distributed throughout the cytoplasm of the dividing cells.	RNP	127 130	1	0
1835802	[Morbidity among the children in the rural regions of the Moldavian SSR].	SSR	68 71	0	1
1836010	These results are in contrast to most previously reported T cell responses towards class II MHC-peptide complexes, where the TCR repertoires appeared to be much more limited.	TCR	125 128	1	0
1836017	However, in distal segments of these CNS axons, accumulation of GAP-43 is apparent only after a delay of 1-2 weeks, in contrast to its rapid accumulation in axon segments within the PNS environment, suggesting that deposition and stabilization of GAP-43 can be limited by local, posttranslational regulation.	axon	157 161	1	0
1836236	In contrast, other motoneurons supplying the proximally-directed branch also appeared to supply axon collaterals to the centrally-directed branch.	axon	96 100	1	0
1836358	When hepatocytes are incubated in the presence of both Ca2+ ionophore A23187 and any one of three thromboxane receptor antagonists (SK and F 88046, B.M. 13505, B.M. 13177), bleb formation is strongly inhibited.	bleb	173 177	1	0
1836477	We have investigated the interaction between murine T lymphocytes and allogeneic APC in an in vitro proliferative mixed leukocyte reaction.	APC	81 84	0	1
1836477	Our results demonstrate that freshly isolated potentially alloreactive murine splenic T lymphocytes, in primary culture, can be induced to develop a state of allospecific proliferative hyporesponsiveness in vitro by exposure to 1-ethyl-3-(3-dimethylaminopropyl)-carbodiimide-modified allogeneic APC, a method similar to that previously used to induce nonresponsiveness in murine Ag-specific self-MHC-restricted T lymphocyte clones.	APC	295 298	0	1
1836477	This hyporesponsiveness was: specific for the allohaplotype of inducing APC, maintained for 96 h in vitro, not due to cellular inhibitory mechanisms, and associated with reduced ability to secrete IL-2 but not IL-3.	APC	72 75	0	1
1836477	Induction of this hyporesponsiveness was not due to altered expression of class II MHC gene products on the APC but was associated with markedly reduced T lymphocyte-APC adhesive interactions despite the lack of a detectable immunophenotypic change in lymphocyte function-associated Ag 1 and intercellular adhesion molecule 1 expression on the modified APC.	APC	108 111	0	1
1836477	Therefore, we propose that TCR occupancy in the absence of normal T lymphocyte-APC adhesive clustering may induce T lymphocyte tolerance.	TCR	27 30	0	1
1836479	Whereas IL-2 responsiveness is constitutive in these cells, IL-4 responsiveness develops only after Ag and APC stimulation.	APC	107 110	0	1
1836484	These genes include the MHC and TCR genes.	TCR	32 35	1	0
1836485	Completely humanized antibodies with specificity for the human alpha/beta TCR have been produced by genetic engineering.	TCR	74 77	1	0
1836737	This method is useful for analysis of the repertoires of TCR or immunoglobulins, in particular TCR alpha-chains, which are encoded by a single known constant region gene and greater than 100 unknown variable and joining region gene segments.	TCR	57 60	1	0
1836840	Electrophysiological and behavioral methods were used to evaluate and compare the effects of the competitive N-methyl-D-aspartate receptor blocker, NPC 12626, with the non-competitive n-methyl-d-aspartate antagonist, phencyclidine (PCP), on the activity of mesolimbic dopamine neurons.	NPC	148 151	0	1
1836840	NPC 12626 (50 mg/kg, i.p.) produced a degree of locomotor hyperactivity comparable to that seen with PCP (5 mg/kg).	NPC	0 3	0	1
1836840	However, 6-hydroxydopamine lesions of the nucleus accumbens blocked the PCP-induced hyperactivity but not the behavioral activation evoked by NPC 12626.	NPC	142 145	0	1
1836840	Intravenous injections of NPC 12626 and CGS 19755 in doses up to 60 mg/kg failed to change A10 activity.	NPC	26 29	0	1
1836840	The absence of an effect of NPC 12626 on A10 neurons was not evidently related to a lack of access to central sites since NPC pretreatment (40 mg/kg, i.v.) completely antagonized the neurotoxicity caused by intrastriatal injection of quinolinic acid, an n-methyl-d-aspartate agonist, but not that caused by the non-n-methyl-d-aspartate compound, kainic acid.	NPC	28 31	0	1
1836866	Four cognitive measures--MHLC, PLC, CSQ and PRSS/PRCS--were directly compared in 120 U.K. patients with chronic low back pain.	PLC	31 34	0	1
1836866	80% of the individual items in the PLC and 86% in the CSQ had satisfactory test-retest reliability, as had most of the scales of the CSQ and the PLC PC scale.	PLC	35 38	0	1
1836866	The factor structures of the PLC and the PRSS/PRCS bore close similarity to the original descriptions.	PLC	29 32	0	1
1836866	Other work, however, suggests that the PLC may also be of value in following change and predicting response to treatment.	PLC	39 42	0	1
1836874	[Pulmonary tuberculosis among the residents of the earthquake area in the Armenian SSR].	SSR	83 86	0	1
1837005	[Genetic structure of the population of Ashkhabad City of the Turkmen SSR].	SSR	70 73	0	1
1837028	IgG subclasses of anti-Sm and anti-U1 ribonucleoprotein (U1 RNP) antibodies were determined using a new clone of the anti-IgG2 antibody (HG2-56F).	RNP	60 63	1	0
1837028	Although the predominance of IgG1 coincided with previous reports, IgG2 anti-Sm and U1 RNP antibodies were detected in numerous patients.	RNP	87 90	1	0
1837155	Effects of the noncompetitive N-methyl-D-aspartate antagonist phencyclidine (PCP) and competitive antagonists 3-(2-carboxypiperazin-4-yl)propyl-1-phosphonic acid (CPP) and 2-amino-4,5-(1,2-cyclohexyl)-7-phosphonoheptanoic acid (NPC 12626) were studied in 6 squirrel monkeys trained under a multiple schedule of unpunished and punished lever pressing.	NPC	228 231	0	1
1837155	Similarly, CPP (1-17 mg/kg) and NPC 12626 (3-30 mg/kg) did not produce increases in punished responding at any dose tested.	NPC	32 35	0	1
1837155	Repeated administration of NPC 12626 (17 mg/kg) for 4 consecutive days did not result in increased rates of punished responding.	NPC	27 30	0	1
1837343	[Are conventional roentgen technics for tbc diagnosis still acceptable?].	tbc	40 43	0	1
1837470	These results indicate that 1 MAC of isoflurane does not selectively depress rib cage motion, except during carbon dioxide stimulated hyperpnoea.	MAC	30 33	0	1
1837806	A method for strengthening the posterior wall of the inguinal canal by means of suturing the displaced hernial sac duplicature to the inguinal ligament and musculus obliquus internus abdominis, and the anterior wall--duplicature of aponeurosis of the musculus obliquus externus abdominis is suggested.	sac	111 114	0	1
1838092	[Burden of monogenic hereditary pathologies of the residents of Ashkhabad in the Turkmen SSR].	SSR	89 92	0	1
1838093	[Genetics of the Caucasian population: Distribution of certain immunologic and biochemical markers in the Azerbaijanian and Armenian populations in the Georgian SSR].	SSR	161 164	0	1
1838093	Red-cell enzymes (AcP, EstD,Glo-1) and also ABH-secretion was studied among three Azerbaijanian and two Armenian populations of the Georgian SSR.	SSR	141 144	0	1
1838095	Dynamics of genetic load in aboriginal population of the Turkmen SSR was studied using two approaches to calculate "lethal" equivalents.	SSR	65 68	0	1
1838182	In early infancy, one of the astrocytic markers, GFAP, is not altered, but there is greater expression of S-100 protein in the temporal lobe in Down syndrome.	GFAP	49 53	1	0
1838350	Recent studies involving T cells that express gamma delta T-cell receptor (gamma delta TcR) have raised the possibility that Qa-1/Tla region class I major histocompatibility complex -like molecules are antigen-presenting molecules for gamma delta TcR.	TcR	87 90	1	0
1838350	Furthermore, these clones were shown to express alpha beta TcR rather than gamma delta TcR.	TcR	87 90	1	0
1838396	The percentages of CD3+ (pan T cell), CD4+ (helper/inducer T cell) and CD8+ (suppressor/cytotoxic T cell) in patients with acute schistosomiasis japonica were significantly higher than those in the normal controls.	pan	25 28	0	1
1838435	[Health of residents of the Azerbaijan SSR].	SSR	39 42	0	1
1838446	[Museum of the history of medicine in the Byelorussian SSR].	SSR	55 58	0	1
1838498	The effects of two competitive antagonists, 2-amino-4,5-(1,2-cyclohexyl)-7-phosphonoheptanoic acid (NPC 12626) (3-30 mg/kg) and cis-4-phosphonomethyl-2-piperidine-carboxylate (CGS 19755) (1-10 mg/kg), the non-competitive n-methyl-d-aspartate antagonist dizocilpine (0.5 mg/kg), and n-methyl-d-aspartate itself (1-30 mg/kg) were studied in the pre-pulse inhibition model.	NPC	100 103	1	0
1838498	Neither NPC 12626 nor CGS 19755 produced disruption of pre-pulse inhibition as normally observed with phencyclidine-like drugs.	NPC	8 11	1	0
1838603	[Concept of the development of phthisiological services in the Kazakh SSR].	SSR	70 73	0	1
1838603	Basic prospective directions of tuberculosis control in the Kazakh SSR are presented, which provide for specific measures aimed at the optimization of BCG vaccination, further development of chemoprophylaxis in the groups of subjects at higher risk of the disease, full repeated population screening, treatment intensification, improvement of dispensary follow-up and strengthening of sanitary epidemiologic prophylaxis.	SSR	67 70	0	1
1838698	85.8% claimed they knew that they were infected before the formation of the characteristics guineaworm bleb;	bleb	103 107	1	0
1838698	Of these 56.6% became aware of infection two to five days prior to the formation of the bleb.	bleb	88 92	1	0
1838909	When an antigen-activated t cell clone was added to Th clones that were subsequently stimulated with antigen and APC, the increase of intracellular Ca2+ in the latter was greatly inhibited.	APC	113 116	0	1
1838909	The anti-I-J suppressed the Ca2+ response of Th clones induced by antigen-pulsed APC and anti-TcR alpha beta antibody, whereas the responses to anti-CD3 and Con A were not inhibited.	APC	81 84	0	1
